iter	Logloss
214	0.3369394806
215	0.3367666984
216	0.3364671419
217	0.3359549556
218	0.3355835571
219	0.3352447562
220	0.3349090118
221	0.3345940913
222	0.3342251005
223	0.3339541009
224	0.3336724719
225	0.3333873413
226	0.3331393301
227	0.332986735
228	0.3325526256
229	0.3322552162
230	0.3321045542
231	0.3319204463
232	0.3316418991
233	0.3312827093
234	0.3309851038
235	0.3305953014
236	0.3300918432
237	0.3297393387
238	0.3294739576
239	0.329210944
240	0.3289390717
241	0.3287120331
242	0.3284050383
243	0.3281038462
244	0.3277965869
245	0.3277160913
246	0.3274537728
247	0.3271760483
248	0.3268217978
249	0.3265460594
250	0.326396178
251	0.3261791148
252	0.3259292675
253	0.325704945
254	0.3252663944
255	0.3250422479
256	0.3249032564
257	0.3246672635
258	0.3242366014
259	0.3240010116
260	0.3238251217
261	0.3233765533
262	0.3230486522
263	0.3228326676
264	0.3224599124
265	0.3222851651
266	0.3219830795
267	0.321790482
268	0.3215674726
269	0.3213712548
270	0.3212522501
271	0.3209403972
272	0.3206760038
273	0.3204821145
274	0.320241618
275	0.3201410619
276	0.3198630804
277	0.3195820132
278	0.3192712797
279	0.3190336492
280	0.3188974926
281	0.3187139613
282	0.318538139
283	0.3183192492
284	0.3181512851
285	0.3178434962
286	0.3173419446
287	0.3170999339
288	0.3168403533
289	0.3166089262
290	0.3162786036
291	0.3159220085
292	0.3156518811
293	0.3154357995
294	0.3151518924
295	0.3150134812
296	0.314849188
297	0.3146574323
298	0.3144788459
299	0.3142129585
300	0.3140142269
301	0.3138284133
302	0.313610369
303	0.3133613042
304	0.3133196537
305	0.3132148135
306	0.3129650334
307	0.3128453548
308	0.3126686616
309	0.3124481479
310	0.3122353059
311	0.3121315051
312	0.3119992611
313	0.3118175804
314	0.311558173
315	0.3113731721
316	0.3111929721
317	0.31111003
318	0.3108630739
319	0.310729058
320	0.3105050498
321	0.3103387727
322	0.310108128
323	0.3099328652
324	0.309814649
325	0.309702291
326	0.3095092371
327	0.3092001917
328	0.3090078445
329	0.3088291378
330	0.3086852804
331	0.308604629
332	0.3083633027
333	0.3081325956
334	0.3078748169
335	0.3077233714
336	0.307487564
337	0.3073084111
338	0.3070990791
339	0.3069647456
340	0.3066202213
341	0.3064039516
342	0.3060902294
343	0.3057517971
344	0.3055680272
345	0.3054322318
346	0.3050464976
347	0.3047950711
348	0.3046626988
349	0.3044450848
350	0.3042437543
351	0.3040689851
352	0.3039631723
353	0.303752866
354	0.3034441102
355	0.3033631549
356	0.3031532624
357	0.3029820744
358	0.302828972
359	0.3027100317
360	0.3026528065
361	0.3024311838
362	0.3022905549
363	0.3019718897
364	0.3018839978
365	0.3016510267
366	0.3015053919
367	0.301362441
368	0.3012329507
369	0.3009766861
370	0.3007970156
371	0.3005974652
372	0.3005046742
373	0.3003639479
374	0.300301469
375	0.3002547151
376	0.3001237308
377	0.2999440486
378	0.2997080834
379	0.2995915376
380	0.2994307766
381	0.2991931498
382	0.2989985597
383	0.2988491453
384	0.2987203433
385	0.2986740757
386	0.298525942
387	0.2982760491
388	0.2981362804
389	0.2981174774
390	0.2979956453
391	0.2979426783
392	0.2977372198
393	0.2976030863
394	0.2974263148
395	0.2973252775
396	0.2972327223
397	0.2971474481
398	0.2970090078
399	0.2968839306
400	0.2967677729
401	0.2965494426
402	0.2963998018
403	0.2961196114
404	0.2958814817
405	0.2956144117
406	0.2955215296
407	0.295373533
408	0.2951492272
409	0.2949858609
410	0.2947943291
411	0.2944338473
412	0.2941813993
413	0.2939167909
414	0.2938333584
415	0.2937201553
416	0.2935987908
417	0.2934194064
418	0.2932904668
419	0.2931462861
420	0.2930350348
421	0.2928648404
422	0.2927112313
423	0.2926425086
424	0.2925522046
425	0.2924922892
426	0.2924148435
427	0.2922674967
428	0.292044165
429	0.2918663569
430	0.2917529013
431	0.2915691787
432	0.2914102322
433	0.291253961
434	0.2909524185
435	0.2907017603
436	0.2905582611
437	0.2903908988
438	0.2902642138
439	0.2901677927
440	0.2899780531
441	0.289720198
442	0.2895291121
443	0.2893679595
444	0.2892736932
445	0.2890986721
446	0.2889688782
447	0.2889392202
448	0.2887653817
449	0.2885985988
450	0.2885517032
451	0.2883206484
452	0.288121205
453	0.2879349108
454	0.2878013171
455	0.2876534392
456	0.28743215
457	0.2872513044
458	0.2870692937
459	0.287014406
460	0.2868563473
461	0.2868157861
462	0.2867068356
463	0.2864728577
464	0.2863725888
465	0.2861938809
466	0.2861277807
467	0.2859167082
468	0.2856778183
469	0.2855290477
470	0.2853995772
471	0.2851204295
472	0.2850085563
473	0.2849353009
474	0.2848153079
475	0.2847017718
476	0.2845031607
477	0.2843877501
478	0.2842009887
479	0.2840652704
480	0.2839347861
481	0.2837742969
482	0.2836536144
483	0.283519305
484	0.2833348612
485	0.2831313837
486	0.2829941474
487	0.2829240621
488	0.2827967512
489	0.2826429743
490	0.2823754071
491	0.2822823548
492	0.2821748756
493	0.2820064459
494	0.2819627871
495	0.2819345322
496	0.2818296413
497	0.2818072501
498	0.2816163322
499	0.2812457277
500	0.2811124858
501	0.2809516785
502	0.2807639553
503	0.2805152916
504	0.2804130446
505	0.2800998422
506	0.2799122039
507	0.2798552047
508	0.2797989476
509	0.2796221397
510	0.2794819717
511	0.279313231
512	0.2792127459
513	0.2791459232
514	0.2790789743
515	0.2789389754
516	0.2787168609
517	0.2785313975
518	0.2784187899
519	0.2782998869
520	0.2782210909
521	0.2781343606
522	0.2780772561
523	0.2779247615
524	0.2776419246
525	0.2775240626
526	0.2771881297
527	0.2770612071
528	0.2769096759
529	0.2767560918
530	0.2766092932
531	0.2763928948
532	0.2762651667
533	0.2761927103
534	0.2760164826
535	0.2759339129
536	0.2757692958
537	0.2756560555
538	0.2754065491
539	0.2752433445
540	0.2751198519
541	0.2748399022
542	0.2747146147
543	0.274462902
544	0.2743704435
545	0.2742362106
546	0.2742215584
547	0.2742018928
548	0.2740304913
549	0.2738825652
550	0.2737322276
551	0.2736222295
552	0.2734070135
553	0.2733549414
554	0.2732561872
555	0.273035729
556	0.2728431642
557	0.2727399752
558	0.2724074381
559	0.2722995642
560	0.2722150495
561	0.2721527413
562	0.2720563066
563	0.2719248746
564	0.2717950549
565	0.2716511562
566	0.2715210861
567	0.2714323702
568	0.2713592638
569	0.2711426943
570	0.2709975431
571	0.2709235225
572	0.2707855211
573	0.2707217861
574	0.2706072403
575	0.2702419615
576	0.2701539194
577	0.2700555248
578	0.2699055144
579	0.2698316251
580	0.2696501689
581	0.2695507427
582	0.2693452071
583	0.269113979
584	0.2690128196
585	0.2689259201
586	0.2687791209
587	0.268513604
588	0.2683946367
589	0.2681958002
590	0.2680571274
591	0.267894703
592	0.2677198572
593	0.26756813
594	0.2673664283
595	0.267232337
596	0.2670793556
597	0.2669110205
598	0.2667955574
599	0.2666115129
600	0.2664875674
601	0.2662165566
602	0.266054071
603	0.2658987289
604	0.2656073606
605	0.2653970947
606	0.2651699717
607	0.2650621
608	0.264907908
609	0.2648119218
610	0.2647081151
611	0.2644961462
612	0.2642824022
613	0.2639816373
614	0.2638126576
615	0.2637048999
616	0.2634564965
617	0.2633332871
618	0.2632513654
619	0.2631473206
620	0.2629680433
621	0.262803579
622	0.2625745348
623	0.2624453849
624	0.262433446
625	0.2621250927
626	0.2618817599
627	0.2617505485
628	0.2615437827
629	0.2614034451
630	0.2613073292
631	0.261193586
632	0.2610963371
633	0.2608772251
634	0.2607705889
635	0.2605542417
636	0.2604567553
637	0.2603744982
638	0.2602952436
639	0.2601516232
640	0.2599383546
641	0.2597525102
642	0.2596301234
643	0.2595126982
644	0.2593489819
645	0.2592089894
646	0.2590998191
647	0.2588815777
648	0.2587112292
649	0.2585931613
650	0.2584458825
651	0.258236613
652	0.2579327802
653	0.2577923018
654	0.2576271701
655	0.2575355169
656	0.2574020649
657	0.2573068259
658	0.2571277778
659	0.2569529728
660	0.2567266461
661	0.2566037755
662	0.2564739382
663	0.2562423185
664	0.2560167572
665	0.2558851995
666	0.255807763
667	0.2557079958
668	0.2554808095
669	0.2552638213
670	0.2552176385
671	0.2550982345
672	0.2549992063
673	0.2547516869
674	0.2545446472
675	0.2545045332
676	0.2543464663
677	0.2541701683
678	0.2540024164
679	0.2538630915
680	0.2536870701
681	0.2535451841
682	0.2534177215
683	0.2533177559
684	0.2532011521
685	0.2530683731
686	0.2529486495
687	0.2527477731
688	0.252532616
689	0.2523556559
690	0.2521187352
691	0.2518771668
692	0.2517272152
693	0.2514370539
694	0.2512684315
695	0.2510299282
696	0.2508387026
697	0.2506292186
698	0.2504941385
699	0.2503849559
700	0.2503205918
701	0.2501876577
702	0.2499584673
703	0.2498139765
704	0.2496771242
705	0.2495055639
706	0.249384416
707	0.2492816989
708	0.2490860411
709	0.2490006911
710	0.2487433974
711	0.248576165
712	0.2484040446
713	0.248208779
714	0.2480748599
715	0.2479103152
716	0.2476609441
717	0.2475536265
718	0.2474067296
719	0.247274525
720	0.2471693614
721	0.2469922565
722	0.2467889988
723	0.2466330126
724	0.2465901315
725	0.2464081577
726	0.2463233241
727	0.2462013674
728	0.2460340433
729	0.2458504109
730	0.2457179348
731	0.2455760673
732	0.2453952301
733	0.2452578342
734	0.2451474615
735	0.2449832556
736	0.2447664652
737	0.24460435
738	0.2445399144
739	0.2444645858
740	0.244344011
741	0.2442991328
742	0.2441797142
743	0.244051784
744	0.2439466095
745	0.2438430453
746	0.2436844734
747	0.2435655765
748	0.2433598888
749	0.2432329943
750	0.2431148337
751	0.2429762277
752	0.2428388666
753	0.2426409926
754	0.2424208687
755	0.2421903143
756	0.2420867454
757	0.2419559621
758	0.2418081864
759	0.2416439803
760	0.2415203945
761	0.2413399209
762	0.2412321852
763	0.2410167101
764	0.2409174003
765	0.240609129
766	0.2404561695
767	0.2403163513
768	0.2402119155
769	0.240026756
770	0.2397622514
771	0.2396163647
772	0.2394121035
773	0.2393142171
774	0.239112704
775	0.238906664
776	0.2387293319
777	0.2385903768
778	0.2384363906
779	0.2383115713
780	0.2381811488
781	0.2380243612
782	0.2378965753
783	0.2378066409
784	0.2376483735
785	0.2374390133
786	0.2371919138
787	0.2370364615
788	0.2369034758
789	0.2367636461
790	0.2365488538
791	0.2364408138
792	0.2363101518
793	0.2360809472
794	0.2358679499
795	0.2357815147
796	0.235651512
797	0.2355477043
798	0.2353929012
799	0.2353042435
800	0.2351201046
801	0.2349595352
802	0.2347995811
803	0.2346013471
804	0.2344810402
805	0.234326786
806	0.234178215
807	0.2340606353
808	0.2339327118
809	0.2337880486
810	0.2336540357
811	0.2333850254
812	0.2332553522
813	0.2330984268
814	0.2329247662
815	0.2328197286
816	0.2326521649
817	0.2325433442
818	0.2324742045
819	0.2323099155
820	0.2321835231
821	0.2320029148
822	0.2319245745
823	0.2317994706
824	0.2316519721
825	0.231523321
826	0.2312909425
827	0.2312213967
828	0.2310580411
829	0.23082337
830	0.2307154621
831	0.230601676
832	0.2305062033
833	0.2304023063
834	0.2302764788
835	0.2301038085
836	0.2299756347
837	0.2298069988
838	0.2296442347
839	0.2294698191
840	0.2293905958
841	0.229256613
842	0.2291890856
843	0.2290741591
844	0.2288903757
845	0.2287561578
846	0.2286135831
847	0.2284711496
848	0.2283562113
849	0.228164962
850	0.2280960404
851	0.227953918
852	0.2278857475
853	0.2277928014
854	0.2275922078
855	0.2274973809
856	0.2273661705
857	0.2272219543
858	0.2270420725
859	0.2269891835
860	0.2268529133
861	0.226718346
862	0.2266542583
863	0.2265205432
864	0.2263960289
865	0.2262647471
866	0.2261361398
867	0.2259854612
868	0.2258574313
869	0.2257226199
870	0.2256035711
871	0.2255294717
872	0.2252805959
873	0.2251395523
874	0.2249625069
875	0.2248100075
876	0.2247298105
877	0.2246438963
878	0.2245702317
879	0.2244457805
880	0.2243000396
881	0.2240340941
882	0.2239741642
883	0.2238699506
884	0.2237478953
885	0.2235891298
886	0.2234747443
887	0.2233549181
888	0.2231708891
889	0.2229802356
890	0.2228543942
891	0.2226495096
892	0.2225707951
893	0.222463846
894	0.2223625842
895	0.2222305178
896	0.2220935951
897	0.2220008058
898	0.2218886623
899	0.2217784793
900	0.2216394272
901	0.2215794961
902	0.2215058448
903	0.2214151524
904	0.2211877856
905	0.2210560235
906	0.2208490532
907	0.220811729
908	0.2207200423
909	0.2206219529
910	0.2205039444
911	0.2203871115
912	0.2202311159
913	0.22004956
914	0.2199061478
915	0.2198229392
916	0.2197354293
917	0.2196210332
918	0.2194778158
919	0.2192882138
920	0.2191761135
921	0.2189849549
922	0.2187749648
923	0.2186061637
924	0.2184880605
925	0.218359477
926	0.2182450079
927	0.2181587688
928	0.2180272501
929	0.2179358355
930	0.2177174894
931	0.217610337
932	0.2175110957
933	0.2173233746
934	0.2171404029
935	0.21703998
936	0.2169416873
937	0.2168420712
938	0.2167140018
939	0.2165419978
940	0.2163661078
941	0.2161618344
942	0.2160191037
943	0.2158806451
944	0.2157490171
945	0.215635906
946	0.2154126555
947	0.2152865371
948	0.215213936
949	0.2150286357
950	0.2149045865
951	0.21476356
952	0.214639731
953	0.2145331038
954	0.2144179211
955	0.2142367461
956	0.2141260573
957	0.2139665208
958	0.213811303
959	0.2137627694
960	0.2136647142
961	0.2135487439
962	0.2134599655
963	0.2133937381
964	0.213304675
965	0.2132282041
966	0.2131168695
967	0.2130391612
968	0.2129167255
969	0.2128098722
970	0.2127508986
971	0.2125535234
972	0.2124650153
973	0.2122891723
974	0.2121530264
975	0.2120435909
976	0.2118587307
977	0.2117584445
978	0.2116315931
979	0.211566894
980	0.2113846955
981	0.211293868
982	0.2111624504
983	0.2109770017
984	0.210811778
985	0.2107425576
986	0.2106756558
987	0.2105907115
988	0.2105066822
989	0.2104460631
990	0.2103590952
991	0.2102608851
992	0.2100610211
993	0.2099362215
994	0.2098435328
995	0.2097284288
996	0.2095293966
997	0.2094331326
998	0.2093535466
999	0.2091696687
